                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    118,                0.62306,                0.62869,                 0.9577,                 0.9971,                0.99907,                  0.995,                0.87391,                0.54458,                0.58662,                0.89639,             0.00060139,             0.00060139,             0.00060139
                    119,                  0.613,                0.67528,                 0.9506,                0.99627,                0.99779,                  0.995,                0.89143,                0.55066,                0.57605,                0.88551,             0.00059432,             0.00059432,             0.00059432
                    120,                 0.5341,                0.60878,                0.88579,                0.99627,                0.99779,                  0.995,                0.89143,                0.55066,                0.57605,                0.88551,             0.00058725,             0.00058725,             0.00058725
                    121,                0.67605,                0.62497,                0.95257,                0.99627,                0.99779,                  0.995,                0.89143,                0.55066,                0.57605,                0.88551,             0.00058017,             0.00058017,             0.00058017
                    122,                0.58627,                0.56716,                0.89519,                0.99627,                0.99779,                  0.995,                0.89143,                0.55066,                0.57605,                0.88551,              0.0005731,              0.0005731,              0.0005731
                    123,                0.57594,                0.57712,                0.88644,                0.99597,                      1,                  0.995,                0.89073,                0.55266,                0.57733,                0.87664,             0.00056603,             0.00056603,             0.00056603
                    124,                0.65412,                0.64874,                0.93243,                0.99597,                      1,                  0.995,                0.89073,                0.55266,                0.57733,                0.87664,             0.00055895,             0.00055895,             0.00055895
                    125,                0.58941,                0.61511,                0.88003,                0.99597,                      1,                  0.995,                0.89073,                0.55266,                0.57733,                0.87664,             0.00055188,             0.00055188,             0.00055188
                    126,                0.59749,                0.70334,                0.93729,                0.99597,                      1,                  0.995,                0.89073,                0.55266,                0.57733,                0.87664,             0.00054481,             0.00054481,             0.00054481
                    127,                0.68916,                0.79166,                0.96901,                0.97282,                      1,                  0.995,                0.89278,                0.55114,                0.59112,                0.87603,             0.00053773,             0.00053773,             0.00053773
                    128,                0.59105,                 0.6113,                0.87554,                0.97282,                      1,                  0.995,                0.89278,                0.55114,                0.59112,                0.87603,             0.00053066,             0.00053066,             0.00053066
                    129,                 0.6714,                0.66801,                0.96493,                0.97282,                      1,                  0.995,                0.89278,                0.55114,                0.59112,                0.87603,             0.00052359,             0.00052359,             0.00052359
                    130,                0.61522,                0.62726,                0.91872,                0.97282,                      1,                  0.995,                0.89278,                0.55114,                0.59112,                0.87603,             0.00051651,             0.00051651,             0.00051651
                    131,                0.68026,                 0.6713,                0.91846,                0.95906,                      1,                  0.995,                0.89436,                0.52846,                0.61206,                0.87649,             0.00050944,             0.00050944,             0.00050944
                    132,                0.56974,                 0.5767,                0.93469,                0.95906,                      1,                  0.995,                0.89436,                0.52846,                0.61206,                0.87649,             0.00050236,             0.00050236,             0.00050236
                    133,                0.55476,                0.58824,                0.87701,                0.95906,                      1,                  0.995,                0.89436,                0.52846,                0.61206,                0.87649,             0.00049529,             0.00049529,             0.00049529
                    134,                0.60351,                0.59381,                0.92456,                0.95906,                      1,                  0.995,                0.89436,                0.52846,                0.61206,                0.87649,             0.00048822,             0.00048822,             0.00048822
                    135,                0.56269,                0.63443,                 0.9022,                0.95912,                0.99588,                  0.995,                0.90119,                0.52436,                0.61889,                0.87228,             0.00048114,             0.00048114,             0.00048114
                    136,                0.68469,                0.69467,                0.98534,                0.95912,                0.99588,                  0.995,                0.90119,                0.52436,                0.61889,                0.87228,             0.00047407,             0.00047407,             0.00047407
                    137,                0.52555,                 0.5866,                0.86488,                0.95912,                0.99588,                  0.995,                0.90119,                0.52436,                0.61889,                0.87228,               0.000467,               0.000467,               0.000467
                    138,                0.60023,                 0.5878,                0.89532,                0.95912,                0.99588,                  0.995,                0.90119,                0.52436,                0.61889,                0.87228,             0.00045992,             0.00045992,             0.00045992
                    139,                 0.7091,                 0.7094,                 1.0425,                0.96579,                0.99087,                  0.995,                0.89854,                0.53333,                0.62154,                0.87096,             0.00045285,             0.00045285,             0.00045285
                    140,                 0.6061,                0.71134,                0.88159,                0.96579,                0.99087,                  0.995,                0.89854,                0.53333,                0.62154,                0.87096,             0.00044578,             0.00044578,             0.00044578
                    141,                0.60078,                0.63607,                0.90339,                0.96579,                0.99087,                  0.995,                0.89854,                0.53333,                0.62154,                0.87096,              0.0004387,              0.0004387,              0.0004387
